year,lgacode,disease,indigenous_status,gender,number_of_people
2021,15950,stroke,non_indigenous,f,193
2021,15990,stroke,non_indigenous,f,945
2021,16100,stroke,non_indigenous,f,33
2021,16150,stroke,non_indigenous,f,188
2021,16200,stroke,non_indigenous,f,67
2021,16260,stroke,non_indigenous,f,586
2021,16350,stroke,non_indigenous,f,727
2021,16380,stroke,non_indigenous,f,575
2021,16400,stroke,non_indigenous,f,390
2021,16490,stroke,non_indigenous,f,215
2021,16550,stroke,non_indigenous,f,391
2021,16610,stroke,non_indigenous,f,167
2021,16700,stroke,non_indigenous,f,339
2021,16900,stroke,non_indigenous,f,391
2021,16950,stroke,non_indigenous,f,700
2021,17000,stroke,non_indigenous,f,89
2021,17040,stroke,non_indigenous,f,79
2021,17080,stroke,non_indigenous,f,84
2021,17100,stroke,non_indigenous,f,111
2021,17150,stroke,non_indigenous,f,895
2021,17200,stroke,non_indigenous,f,343
2021,17310,stroke,non_indigenous,f,288
2021,17350,stroke,non_indigenous,f,37
2021,17400,stroke,non_indigenous,f,45
2021,17420,stroke,non_indigenous,f,469
2021,17550,stroke,non_indigenous,f,581
2021,17620,stroke,non_indigenous,f,60
2021,17640,stroke,non_indigenous,f,39
2021,17650,stroke,non_indigenous,f,27
2021,17750,stroke,non_indigenous,f,294
2021,17850,stroke,non_indigenous,f,17
2021,17900,stroke,non_indigenous,f,16
2021,17950,stroke,non_indigenous,f,12
2021,18020,stroke,non_indigenous,f,22
2021,18050,stroke,non_indigenous,f,135
2021,18100,stroke,non_indigenous,f,23
2021,18200,stroke,non_indigenous,f,30
2021,18250,stroke,non_indigenous,f,209
2021,18350,stroke,non_indigenous,f,244
2021,18400,stroke,non_indigenous,f,190
2021,18450,stroke,non_indigenous,f,1069
2021,18500,stroke,non_indigenous,f,168
2021,18710,stroke,non_indigenous,f,65
2021,19399,stroke,non_indigenous,f,0
2021,19499,stroke,non_indigenous,f,17
2021,19799,stroke,non_indigenous,f,0
2021,20110,stroke,non_indigenous,f,64
2021,20260,stroke,non_indigenous,f,55
2021,20570,stroke,non_indigenous,f,601
2021,20660,stroke,non_indigenous,f,542
2021,20740,stroke,non_indigenous,f,284
2021,20830,stroke,non_indigenous,f,319
2021,20910,stroke,non_indigenous,f,402
2021,21010,stroke,non_indigenous,f,110
2021,21110,stroke,non_indigenous,f,545
2021,21180,stroke,non_indigenous,f,835
2021,21270,stroke,non_indigenous,f,45
2021,21370,stroke,non_indigenous,f,236
2021,21450,stroke,non_indigenous,f,466
2021,21610,stroke,non_indigenous,f,1237
2021,21670,stroke,non_indigenous,f,103
2021,21750,stroke,non_indigenous,f,113
2021,21830,stroke,non_indigenous,f,95
2021,21890,stroke,non_indigenous,f,573
2021,22110,stroke,non_indigenous,f,313
2021,22170,stroke,non_indigenous,f,723
2021,22250,stroke,non_indigenous,f,74
2021,22310,stroke,non_indigenous,f,477
2021,22410,stroke,non_indigenous,f,139
2021,22490,stroke,non_indigenous,f,84
2021,22620,stroke,non_indigenous,f,615
2021,22670,stroke,non_indigenous,f,656
2021,22750,stroke,non_indigenous,f,1326
2021,22830,stroke,non_indigenous,f,349
2021,22910,stroke,non_indigenous,f,90
2021,22980,stroke,non_indigenous,f,40
2021,23110,stroke,non_indigenous,f,394
2021,23190,stroke,non_indigenous,f,124
2021,23270,stroke,non_indigenous,f,734
2021,23350,stroke,non_indigenous,f,74
2021,23430,stroke,non_indigenous,f,664
2021,23670,stroke,non_indigenous,f,690
2021,23810,stroke,non_indigenous,f,467
2021,23940,stroke,non_indigenous,f,42
2021,24130,stroke,non_indigenous,f,184
2021,24210,stroke,non_indigenous,f,591
2021,24250,stroke,non_indigenous,f,48
2021,24330,stroke,non_indigenous,f,238
2021,24410,stroke,non_indigenous,f,523
2021,24600,stroke,non_indigenous,f,261
2021,24650,stroke,non_indigenous,f,525
2021,24780,stroke,non_indigenous,f,276
2021,24850,stroke,non_indigenous,f,199
2021,24900,stroke,non_indigenous,f,184
2021,24970,stroke,non_indigenous,f,773
2021,25060,stroke,non_indigenous,f,495
2021,25150,stroke,non_indigenous,f,198
2021,25250,stroke,non_indigenous,f,640
2021,25340,stroke,non_indigenous,f,1028
2021,25430,stroke,non_indigenous,f,101
2021,25490,stroke,non_indigenous,f,82
2021,25620,stroke,non_indigenous,f,82
2021,25710,stroke,non_indigenous,f,194
2021,25810,stroke,non_indigenous,f,60
2021,25900,stroke,non_indigenous,f,253
2021,25990,stroke,non_indigenous,f,48
2021,26080,stroke,non_indigenous,f,17
2021,26170,stroke,non_indigenous,f,181
2021,26260,stroke,non_indigenous,f,90
2021,26350,stroke,non_indigenous,f,294
2021,26430,stroke,non_indigenous,f,72
2021,26490,stroke,non_indigenous,f,117
2021,26610,stroke,non_indigenous,f,79
2021,26670,stroke,non_indigenous,f,37
2021,26700,stroke,non_indigenous,f,181
2021,26730,stroke,non_indigenous,f,211
2021,26810,stroke,non_indigenous,f,295
2021,26890,stroke,non_indigenous,f,20
2021,26980,stroke,non_indigenous,f,696
2021,27070,stroke,non_indigenous,f,768
2021,27170,stroke,non_indigenous,f,212
2021,27260,stroke,non_indigenous,f,682
2021,27350,stroke,non_indigenous,f,227
2021,27450,stroke,non_indigenous,f,636
2021,27630,stroke,non_indigenous,f,39
2021,29399,stroke,non_indigenous,f,0
2021,29499,stroke,non_indigenous,f,29
2021,29799,stroke,non_indigenous,f,0
2021,30250,stroke,non_indigenous,f,0
2021,30300,stroke,non_indigenous,f,15
2021,30370,stroke,non_indigenous,f,47
2021,30410,stroke,non_indigenous,f,9
2021,30450,stroke,non_indigenous,f,0
2021,30760,stroke,non_indigenous,f,11
2021,30900,stroke,non_indigenous,f,0
2021,31000,stroke,non_indigenous,f,3982
2021,31750,stroke,non_indigenous,f,0
2021,31820,stroke,non_indigenous,f,707
2021,31900,stroke,non_indigenous,f,72
2021,31950,stroke,non_indigenous,f,0
2021,32080,stroke,non_indigenous,f,565
2021,32250,stroke,non_indigenous,f,0
2021,32260,stroke,non_indigenous,f,121
2021,32270,stroke,non_indigenous,f,69
2021,32310,stroke,non_indigenous,f,47
2021,32330,stroke,non_indigenous,f,0
2021,32450,stroke,non_indigenous,f,4
2021,32500,stroke,non_indigenous,f,7
2021,32600,stroke,non_indigenous,f,0
2021,32750,stroke,non_indigenous,f,0
2021,32770,stroke,non_indigenous,f,0
2021,32810,stroke,non_indigenous,f,35
2021,33100,stroke,non_indigenous,f,5
2021,33200,stroke,non_indigenous,f,11
2021,33220,stroke,non_indigenous,f,866
2021,33360,stroke,non_indigenous,f,234
2021,33430,stroke,non_indigenous,f,2472
2021,33610,stroke,non_indigenous,f,36
2021,33620,stroke,non_indigenous,f,290
2021,33800,stroke,non_indigenous,f,45
2021,33830,stroke,non_indigenous,f,0
2021,33960,stroke,non_indigenous,f,849
2021,33980,stroke,non_indigenous,f,45
2021,34420,stroke,non_indigenous,f,0
2021,34530,stroke,non_indigenous,f,173
2021,34570,stroke,non_indigenous,f,0
2021,34580,stroke,non_indigenous,f,168
2021,34590,stroke,non_indigenous,f,1526
2021,34710,stroke,non_indigenous,f,14
2021,34770,stroke,non_indigenous,f,455
2021,34800,stroke,non_indigenous,f,4
2021,34830,stroke,non_indigenous,f,0
2021,34860,stroke,non_indigenous,f,35
2021,34880,stroke,non_indigenous,f,82
2021,35010,stroke,non_indigenous,f,2202
2021,35250,stroke,non_indigenous,f,0
2021,35300,stroke,non_indigenous,f,29
2021,35600,stroke,non_indigenous,f,24
2021,35670,stroke,non_indigenous,f,0
2021,35740,stroke,non_indigenous,f,308
2021,35760,stroke,non_indigenous,f,43
2021,35780,stroke,non_indigenous,f,0
2021,35790,stroke,non_indigenous,f,0
2021,35800,stroke,non_indigenous,f,8
2021,36070,stroke,non_indigenous,f,0
2021,36150,stroke,non_indigenous,f,0
2021,36250,stroke,non_indigenous,f,853
2021,36300,stroke,non_indigenous,f,0
2021,36370,stroke,non_indigenous,f,464
2021,36510,stroke,non_indigenous,f,206
2021,36580,stroke,non_indigenous,f,134
2021,36630,stroke,non_indigenous,f,246
2021,36660,stroke,non_indigenous,f,226
2021,36720,stroke,non_indigenous,f,1765
2021,36820,stroke,non_indigenous,f,137
2021,36910,stroke,non_indigenous,f,921
2021,36950,stroke,non_indigenous,f,0
2021,36960,stroke,non_indigenous,f,0
2021,37010,stroke,non_indigenous,f,751
2021,37300,stroke,non_indigenous,f,4
2021,37310,stroke,non_indigenous,f,160
2021,37340,stroke,non_indigenous,f,119
2021,37400,stroke,non_indigenous,f,0
2021,37550,stroke,non_indigenous,f,0
2021,37570,stroke,non_indigenous,f,0
2021,37600,stroke,non_indigenous,f,0
2021,39499,stroke,non_indigenous,f,51
2021,39799,stroke,non_indigenous,f,0
2021,40070,stroke,non_indigenous,f,56
2021,40120,stroke,non_indigenous,f,127
2021,40150,stroke,non_indigenous,f,43
2021,40220,stroke,non_indigenous,f,202
2021,40250,stroke,non_indigenous,f,0
2021,40310,stroke,non_indigenous,f,97
2021,40430,stroke,non_indigenous,f,22
2021,40520,stroke,non_indigenous,f,50
2021,40700,stroke,non_indigenous,f,172
2021,40910,stroke,non_indigenous,f,224
2021,41010,stroke,non_indigenous,f,5
2021,41060,stroke,non_indigenous,f,589
2021,41140,stroke,non_indigenous,f,44
2021,41190,stroke,non_indigenous,f,13
2021,41330,stroke,non_indigenous,f,0
2021,41560,stroke,non_indigenous,f,97
2021,41750,stroke,non_indigenous,f,4
2021,41830,stroke,non_indigenous,f,8
2021,41960,stroke,non_indigenous,f,4
2021,42030,stroke,non_indigenous,f,146
2021,42110,stroke,non_indigenous,f,22
2021,42250,stroke,non_indigenous,f,26
2021,42600,stroke,non_indigenous,f,200
2021,42750,stroke,non_indigenous,f,21
2021,43080,stroke,non_indigenous,f,4
2021,43220,stroke,non_indigenous,f,0
2021,43360,stroke,non_indigenous,f,11
2021,43650,stroke,non_indigenous,f,41
2021,43710,stroke,non_indigenous,f,22
2021,43790,stroke,non_indigenous,f,52
2021,44000,stroke,non_indigenous,f,0
2021,44060,stroke,non_indigenous,f,499
2021,44210,stroke,non_indigenous,f,63
2021,44340,stroke,non_indigenous,f,286
2021,44550,stroke,non_indigenous,f,154
2021,44620,stroke,non_indigenous,f,150
2021,44830,stroke,non_indigenous,f,11
2021,45040,stroke,non_indigenous,f,113
2021,45090,stroke,non_indigenous,f,33
2021,45120,stroke,non_indigenous,f,17
2021,45290,stroke,non_indigenous,f,185
2021,45340,stroke,non_indigenous,f,966
2021,45400,stroke,non_indigenous,f,4
2021,45540,stroke,non_indigenous,f,13
2021,45680,stroke,non_indigenous,f,418
2021,45890,stroke,non_indigenous,f,596
2021,46090,stroke,non_indigenous,f,50
2021,46300,stroke,non_indigenous,f,53
2021,46450,stroke,non_indigenous,f,100
2021,46510,stroke,non_indigenous,f,68
2021,46670,stroke,non_indigenous,f,49
2021,46860,stroke,non_indigenous,f,5
2021,46970,stroke,non_indigenous,f,5
2021,47140,stroke,non_indigenous,f,608
2021,47290,stroke,non_indigenous,f,10
2021,47490,stroke,non_indigenous,f,4
2021,47630,stroke,non_indigenous,f,26
2021,47700,stroke,non_indigenous,f,435
2021,47800,stroke,non_indigenous,f,23
2021,47910,stroke,non_indigenous,f,16
2021,47980,stroke,non_indigenous,f,190
2021,48050,stroke,non_indigenous,f,129
2021,48130,stroke,non_indigenous,f,50
2021,48260,stroke,non_indigenous,f,44
2021,48340,stroke,non_indigenous,f,57
2021,48410,stroke,non_indigenous,f,274
2021,48540,stroke,non_indigenous,f,108
2021,48640,stroke,non_indigenous,f,3
2021,48750,stroke,non_indigenous,f,30
2021,48830,stroke,non_indigenous,f,71
2021,49399,stroke,non_indigenous,f,8
2021,49499,stroke,non_indigenous,f,10
2021,49799,stroke,non_indigenous,f,0
2021,50080,stroke,non_indigenous,f,207
2021,50210,stroke,non_indigenous,f,317
2021,50250,stroke,non_indigenous,f,4
2021,50280,stroke,non_indigenous,f,55
2021,50350,stroke,non_indigenous,f,81
2021,50420,stroke,non_indigenous,f,252
2021,50490,stroke,non_indigenous,f,187
2021,50560,stroke,non_indigenous,f,8
2021,50630,stroke,non_indigenous,f,8
2021,50770,stroke,non_indigenous,f,7
2021,50840,stroke,non_indigenous,f,29
2021,50910,stroke,non_indigenous,f,0
2021,50980,stroke,non_indigenous,f,13
2021,51080,stroke,non_indigenous,f,0
2021,51120,stroke,non_indigenous,f,4
2021,51190,stroke,non_indigenous,f,198
2021,51260,stroke,non_indigenous,f,198
2021,51310,stroke,non_indigenous,f,84
2021,51330,stroke,non_indigenous,f,278
2021,51400,stroke,non_indigenous,f,46
2021,51470,stroke,non_indigenous,f,0
2021,51540,stroke,non_indigenous,f,12
2021,51610,stroke,non_indigenous,f,0
2021,51680,stroke,non_indigenous,f,20
2021,51710,stroke,non_indigenous,f,0
2021,51750,stroke,non_indigenous,f,41
2021,51820,stroke,non_indigenous,f,373
2021,51860,stroke,non_indigenous,f,0
2021,51890,stroke,non_indigenous,f,58
2021,51960,stroke,non_indigenous,f,4
2021,52030,stroke,non_indigenous,f,0
2021,52100,stroke,non_indigenous,f,9
2021,52170,stroke,non_indigenous,f,22
2021,52240,stroke,non_indigenous,f,9
2021,52310,stroke,non_indigenous,f,4
2021,52380,stroke,non_indigenous,f,0
2021,52450,stroke,non_indigenous,f,0
2021,52520,stroke,non_indigenous,f,9
2021,52590,stroke,non_indigenous,f,7
2021,52660,stroke,non_indigenous,f,61
2021,52730,stroke,non_indigenous,f,24
2021,52800,stroke,non_indigenous,f,0
2021,52870,stroke,non_indigenous,f,28
2021,52940,stroke,non_indigenous,f,8
2021,53010,stroke,non_indigenous,f,3
2021,53080,stroke,non_indigenous,f,9
2021,53150,stroke,non_indigenous,f,26
2021,53220,stroke,non_indigenous,f,0
2021,53290,stroke,non_indigenous,f,41
2021,53360,stroke,non_indigenous,f,5
2021,53430,stroke,non_indigenous,f,106
2021,53570,stroke,non_indigenous,f,36
2021,53640,stroke,non_indigenous,f,6
2021,53710,stroke,non_indigenous,f,3
2021,53780,stroke,non_indigenous,f,415
2021,53800,stroke,non_indigenous,f,169
2021,53920,stroke,non_indigenous,f,4
2021,53990,stroke,non_indigenous,f,92
2021,54060,stroke,non_indigenous,f,20
2021,54130,stroke,non_indigenous,f,0
2021,54170,stroke,non_indigenous,f,527
2021,54200,stroke,non_indigenous,f,260
2021,54280,stroke,non_indigenous,f,66
2021,54310,stroke,non_indigenous,f,11
2021,54340,stroke,non_indigenous,f,21
2021,54410,stroke,non_indigenous,f,5
2021,54480,stroke,non_indigenous,f,0
2021,54550,stroke,non_indigenous,f,7
2021,54620,stroke,non_indigenous,f,5
2021,54690,stroke,non_indigenous,f,0
2021,54760,stroke,non_indigenous,f,0
2021,54830,stroke,non_indigenous,f,141
2021,54900,stroke,non_indigenous,f,0
2021,54970,stroke,non_indigenous,f,0
2021,55040,stroke,non_indigenous,f,0
