year,lgacode,age_range,indigenous_status,gender,number_of_people
2021,16490,5_9,non_indigenous,m,1955
2021,16550,5_9,non_indigenous,m,3280
2021,16610,5_9,non_indigenous,m,525
2021,16700,5_9,non_indigenous,m,3684
2021,16900,5_9,non_indigenous,m,2170
2021,16950,5_9,non_indigenous,m,2387
2021,17000,5_9,non_indigenous,m,725
2021,17040,5_9,non_indigenous,m,543
2021,17080,5_9,non_indigenous,m,368
2021,17100,5_9,non_indigenous,m,1132
2021,17150,5_9,non_indigenous,m,7120
2021,17200,5_9,non_indigenous,m,2143
2021,17310,5_9,non_indigenous,m,1515
2021,17350,5_9,non_indigenous,m,170
2021,17400,5_9,non_indigenous,m,105
2021,17420,5_9,non_indigenous,m,7268
2021,17550,5_9,non_indigenous,m,2459
2021,17620,5_9,non_indigenous,m,410
2021,17640,5_9,non_indigenous,m,226
2021,17650,5_9,non_indigenous,m,129
2021,17750,5_9,non_indigenous,m,2005
2021,17850,5_9,non_indigenous,m,77
2021,17900,5_9,non_indigenous,m,63
2021,17950,5_9,non_indigenous,m,59
2021,18020,5_9,non_indigenous,m,154
2021,18050,5_9,non_indigenous,m,1689
2021,18100,5_9,non_indigenous,m,72
2021,18200,5_9,non_indigenous,m,212
2021,18250,5_9,non_indigenous,m,2586
2021,18350,5_9,non_indigenous,m,1348
2021,18400,5_9,non_indigenous,m,1839
2021,18450,5_9,non_indigenous,m,5921
2021,18500,5_9,non_indigenous,m,1262
2021,18710,5_9,non_indigenous,m,564
2021,19399,5_9,non_indigenous,m,38
2021,19499,5_9,non_indigenous,m,96
2021,19799,5_9,non_indigenous,m,0
2021,20110,5_9,non_indigenous,m,334
2021,20260,5_9,non_indigenous,m,290
2021,20570,5_9,non_indigenous,m,3467
2021,20660,5_9,non_indigenous,m,3863
2021,20740,5_9,non_indigenous,m,1007
2021,20830,5_9,non_indigenous,m,1691
2021,20910,5_9,non_indigenous,m,2935
2021,21010,5_9,non_indigenous,m,286
2021,21110,5_9,non_indigenous,m,4489
2021,21180,5_9,non_indigenous,m,5688
2021,21270,5_9,non_indigenous,m,129
2021,21370,5_9,non_indigenous,m,1008
2021,21450,5_9,non_indigenous,m,4527
2021,21610,5_9,non_indigenous,m,13922
2021,21670,5_9,non_indigenous,m,304
2021,21750,5_9,non_indigenous,m,607
2021,21830,5_9,non_indigenous,m,390
2021,21890,5_9,non_indigenous,m,3564
2021,22110,5_9,non_indigenous,m,1069
2021,22170,5_9,non_indigenous,m,4289
2021,22250,5_9,non_indigenous,m,238
2021,22310,5_9,non_indigenous,m,4430
2021,22410,5_9,non_indigenous,m,439
2021,22490,5_9,non_indigenous,m,946
2021,22620,5_9,non_indigenous,m,3574
2021,22670,5_9,non_indigenous,m,4575
2021,22750,5_9,non_indigenous,m,7828
2021,22830,5_9,non_indigenous,m,1989
2021,22910,5_9,non_indigenous,m,375
2021,22980,5_9,non_indigenous,m,129
2021,23110,5_9,non_indigenous,m,2789
2021,23190,5_9,non_indigenous,m,613
2021,23270,5_9,non_indigenous,m,9192
2021,23350,5_9,non_indigenous,m,464
2021,23430,5_9,non_indigenous,m,4592
2021,23670,5_9,non_indigenous,m,4665
2021,23810,5_9,non_indigenous,m,2136
2021,23940,5_9,non_indigenous,m,154
2021,24130,5_9,non_indigenous,m,1807
2021,24210,5_9,non_indigenous,m,3629
2021,24250,5_9,non_indigenous,m,273
2021,24330,5_9,non_indigenous,m,2255
2021,24410,5_9,non_indigenous,m,3604
2021,24600,5_9,non_indigenous,m,1499
2021,24650,5_9,non_indigenous,m,7337
2021,24780,5_9,non_indigenous,m,1487
2021,24850,5_9,non_indigenous,m,1625
2021,24900,5_9,non_indigenous,m,807
2021,24970,5_9,non_indigenous,m,5212
2021,25060,5_9,non_indigenous,m,3309
2021,25150,5_9,non_indigenous,m,1237
2021,25250,5_9,non_indigenous,m,4310
2021,25340,5_9,non_indigenous,m,4458
2021,25430,5_9,non_indigenous,m,469
2021,25490,5_9,non_indigenous,m,503
2021,25620,5_9,non_indigenous,m,325
2021,25710,5_9,non_indigenous,m,1888
2021,25810,5_9,non_indigenous,m,284
2021,25900,5_9,non_indigenous,m,1831
2021,25990,5_9,non_indigenous,m,164
2021,26080,5_9,non_indigenous,m,48
2021,26170,5_9,non_indigenous,m,848
2021,26260,5_9,non_indigenous,m,438
2021,26350,5_9,non_indigenous,m,1891
2021,26430,5_9,non_indigenous,m,229
2021,26490,5_9,non_indigenous,m,1285
2021,26610,5_9,non_indigenous,m,579
2021,26670,5_9,non_indigenous,m,153
2021,26700,5_9,non_indigenous,m,790
2021,26730,5_9,non_indigenous,m,979
2021,26810,5_9,non_indigenous,m,1211
2021,26890,5_9,non_indigenous,m,99
2021,26980,5_9,non_indigenous,m,4719
2021,27070,5_9,non_indigenous,m,8458
2021,27170,5_9,non_indigenous,m,1332
2021,27260,5_9,non_indigenous,m,12946
2021,27350,5_9,non_indigenous,m,1442
2021,27450,5_9,non_indigenous,m,4797
2021,27630,5_9,non_indigenous,m,157
2021,29399,5_9,non_indigenous,m,6
2021,29499,5_9,non_indigenous,m,174
2021,29799,5_9,non_indigenous,m,0
2021,30250,5_9,non_indigenous,m,0
2021,30300,5_9,non_indigenous,m,77
2021,30370,5_9,non_indigenous,m,438
2021,30410,5_9,non_indigenous,m,82
2021,30450,5_9,non_indigenous,m,7
2021,30760,5_9,non_indigenous,m,41
2021,30900,5_9,non_indigenous,m,8
2021,31000,5_9,non_indigenous,m,35867
2021,31750,5_9,non_indigenous,m,8
2021,31820,5_9,non_indigenous,m,2380
2021,31900,5_9,non_indigenous,m,371
2021,31950,5_9,non_indigenous,m,3
2021,32080,5_9,non_indigenous,m,4276
2021,32250,5_9,non_indigenous,m,24
2021,32260,5_9,non_indigenous,m,655
2021,32270,5_9,non_indigenous,m,934
2021,32310,5_9,non_indigenous,m,263
2021,32330,5_9,non_indigenous,m,0
2021,32450,5_9,non_indigenous,m,86
2021,32500,5_9,non_indigenous,m,70
2021,32600,5_9,non_indigenous,m,3
2021,32750,5_9,non_indigenous,m,3
2021,32770,5_9,non_indigenous,m,0
2021,32810,5_9,non_indigenous,m,215
2021,33100,5_9,non_indigenous,m,14
2021,33200,5_9,non_indigenous,m,34
2021,33220,5_9,non_indigenous,m,2422
2021,33360,5_9,non_indigenous,m,1976
2021,33430,5_9,non_indigenous,m,17577
2021,33610,5_9,non_indigenous,m,279
2021,33620,5_9,non_indigenous,m,1298
2021,33800,5_9,non_indigenous,m,215
2021,33830,5_9,non_indigenous,m,3
2021,33960,5_9,non_indigenous,m,8284
2021,33980,5_9,non_indigenous,m,760
2021,34420,5_9,non_indigenous,m,0
2021,34530,5_9,non_indigenous,m,1053
2021,34570,5_9,non_indigenous,m,3
2021,34580,5_9,non_indigenous,m,1193
2021,34590,5_9,non_indigenous,m,11598
2021,34710,5_9,non_indigenous,m,97
2021,34770,5_9,non_indigenous,m,3431
2021,34800,5_9,non_indigenous,m,20
2021,34830,5_9,non_indigenous,m,0
2021,34860,5_9,non_indigenous,m,352
2021,34880,5_9,non_indigenous,m,427
2021,35010,5_9,non_indigenous,m,14740
2021,35250,5_9,non_indigenous,m,0
2021,35300,5_9,non_indigenous,m,498
2021,35600,5_9,non_indigenous,m,88
2021,35670,5_9,non_indigenous,m,3
2021,35740,5_9,non_indigenous,m,1362
2021,35760,5_9,non_indigenous,m,203
2021,35780,5_9,non_indigenous,m,9
2021,35790,5_9,non_indigenous,m,0
2021,35800,5_9,non_indigenous,m,23
2021,36070,5_9,non_indigenous,m,4
2021,36150,5_9,non_indigenous,m,8
2021,36250,5_9,non_indigenous,m,4514
2021,36300,5_9,non_indigenous,m,24
2021,36370,5_9,non_indigenous,m,2246
2021,36510,5_9,non_indigenous,m,1142
2021,36580,5_9,non_indigenous,m,701
2021,36630,5_9,non_indigenous,m,754
2021,36660,5_9,non_indigenous,m,867
2021,36720,5_9,non_indigenous,m,9462
2021,36820,5_9,non_indigenous,m,579
2021,36910,5_9,non_indigenous,m,4975
2021,36950,5_9,non_indigenous,m,21
2021,36960,5_9,non_indigenous,m,0
2021,37010,5_9,non_indigenous,m,5233
2021,37300,5_9,non_indigenous,m,119
2021,37310,5_9,non_indigenous,m,999
2021,37340,5_9,non_indigenous,m,910
2021,37400,5_9,non_indigenous,m,22
2021,37550,5_9,non_indigenous,m,0
2021,37570,5_9,non_indigenous,m,0
2021,37600,5_9,non_indigenous,m,0
2021,39499,5_9,non_indigenous,m,206
2021,39799,5_9,non_indigenous,m,0
2021,40070,5_9,non_indigenous,m,236
2021,40120,5_9,non_indigenous,m,1177
2021,40150,5_9,non_indigenous,m,295
2021,40220,5_9,non_indigenous,m,624
2021,40250,5_9,non_indigenous,m,0
2021,40310,5_9,non_indigenous,m,748
2021,40430,5_9,non_indigenous,m,62
2021,40520,5_9,non_indigenous,m,251
2021,40700,5_9,non_indigenous,m,1362
2021,40910,5_9,non_indigenous,m,1612
2021,41010,5_9,non_indigenous,m,63
2021,41060,5_9,non_indigenous,m,2988
2021,41140,5_9,non_indigenous,m,243
2021,41190,5_9,non_indigenous,m,58
2021,41330,5_9,non_indigenous,m,20
2021,41560,5_9,non_indigenous,m,302
2021,41750,5_9,non_indigenous,m,33
2021,41830,5_9,non_indigenous,m,25
2021,41960,5_9,non_indigenous,m,37
2021,42030,5_9,non_indigenous,m,689
2021,42110,5_9,non_indigenous,m,106
2021,42250,5_9,non_indigenous,m,238
2021,42600,5_9,non_indigenous,m,857
2021,42750,5_9,non_indigenous,m,126
2021,43080,5_9,non_indigenous,m,19
2021,43220,5_9,non_indigenous,m,39
2021,43360,5_9,non_indigenous,m,54
2021,43650,5_9,non_indigenous,m,528
2021,43710,5_9,non_indigenous,m,190
2021,43790,5_9,non_indigenous,m,326
2021,44000,5_9,non_indigenous,m,0
2021,44060,5_9,non_indigenous,m,2585
2021,44210,5_9,non_indigenous,m,173
2021,44340,5_9,non_indigenous,m,2055
2021,44550,5_9,non_indigenous,m,1226
2021,44620,5_9,non_indigenous,m,737
2021,44830,5_9,non_indigenous,m,46
2021,45040,5_9,non_indigenous,m,488
2021,45090,5_9,non_indigenous,m,244
2021,45120,5_9,non_indigenous,m,144
2021,45290,5_9,non_indigenous,m,908
2021,45340,5_9,non_indigenous,m,5108
2021,45400,5_9,non_indigenous,m,25
2021,45540,5_9,non_indigenous,m,21
2021,45680,5_9,non_indigenous,m,3532
2021,45890,5_9,non_indigenous,m,3548
2021,46090,5_9,non_indigenous,m,255
2021,46300,5_9,non_indigenous,m,380
2021,46450,5_9,non_indigenous,m,427
2021,46510,5_9,non_indigenous,m,709
2021,46670,5_9,non_indigenous,m,233
2021,46860,5_9,non_indigenous,m,38
2021,46970,5_9,non_indigenous,m,158
2021,47140,5_9,non_indigenous,m,4525
2021,47290,5_9,non_indigenous,m,46
2021,47490,5_9,non_indigenous,m,65
2021,47630,5_9,non_indigenous,m,173
2021,47700,5_9,non_indigenous,m,2953
2021,47800,5_9,non_indigenous,m,143
2021,47910,5_9,non_indigenous,m,63
2021,47980,5_9,non_indigenous,m,1069
2021,48050,5_9,non_indigenous,m,326
2021,48130,5_9,non_indigenous,m,215
2021,48260,5_9,non_indigenous,m,203
2021,48340,5_9,non_indigenous,m,300
2021,48410,5_9,non_indigenous,m,1508
2021,48540,5_9,non_indigenous,m,558
2021,48640,5_9,non_indigenous,m,32
2021,48750,5_9,non_indigenous,m,120
2021,48830,5_9,non_indigenous,m,217
2021,49399,5_9,non_indigenous,m,33
2021,49499,5_9,non_indigenous,m,43
2021,49799,5_9,non_indigenous,m,0
2021,50080,5_9,non_indigenous,m,1035
2021,50210,5_9,non_indigenous,m,3668
2021,50250,5_9,non_indigenous,m,273
2021,50280,5_9,non_indigenous,m,544
2021,50350,5_9,non_indigenous,m,442
2021,50420,5_9,non_indigenous,m,1713
2021,50490,5_9,non_indigenous,m,1055
2021,50560,5_9,non_indigenous,m,25
2021,50630,5_9,non_indigenous,m,54
2021,50770,5_9,non_indigenous,m,60
2021,50840,5_9,non_indigenous,m,139
2021,50910,5_9,non_indigenous,m,18
2021,50980,5_9,non_indigenous,m,341
2021,51080,5_9,non_indigenous,m,33
2021,51120,5_9,non_indigenous,m,24
2021,51190,5_9,non_indigenous,m,844
2021,51260,5_9,non_indigenous,m,1253
2021,51310,5_9,non_indigenous,m,998
2021,51330,5_9,non_indigenous,m,2889
2021,51400,5_9,non_indigenous,m,658
2021,51470,5_9,non_indigenous,m,6
2021,51540,5_9,non_indigenous,m,89
2021,51610,5_9,non_indigenous,m,45
2021,51680,5_9,non_indigenous,m,162
2021,51710,5_9,non_indigenous,m,49
2021,51750,5_9,non_indigenous,m,265
2021,51820,5_9,non_indigenous,m,3616
2021,51860,5_9,non_indigenous,m,25
2021,51890,5_9,non_indigenous,m,251
2021,51960,5_9,non_indigenous,m,75
2021,52030,5_9,non_indigenous,m,23
2021,52100,5_9,non_indigenous,m,26
2021,52170,5_9,non_indigenous,m,200
2021,52240,5_9,non_indigenous,m,30
2021,52310,5_9,non_indigenous,m,16
2021,52380,5_9,non_indigenous,m,0
2021,52450,5_9,non_indigenous,m,37
2021,52520,5_9,non_indigenous,m,40
2021,52590,5_9,non_indigenous,m,89
2021,52660,5_9,non_indigenous,m,496
2021,52730,5_9,non_indigenous,m,174
2021,52800,5_9,non_indigenous,m,40
2021,52870,5_9,non_indigenous,m,176
2021,52940,5_9,non_indigenous,m,25
2021,53010,5_9,non_indigenous,m,25
2021,53080,5_9,non_indigenous,m,8
2021,53150,5_9,non_indigenous,m,212
2021,53220,5_9,non_indigenous,m,172
2021,53290,5_9,non_indigenous,m,405
2021,53360,5_9,non_indigenous,m,89
2021,53430,5_9,non_indigenous,m,667
2021,53570,5_9,non_indigenous,m,105
2021,53640,5_9,non_indigenous,m,33
2021,53710,5_9,non_indigenous,m,27
2021,53780,5_9,non_indigenous,m,4295
2021,53800,5_9,non_indigenous,m,1024
2021,53920,5_9,non_indigenous,m,7
2021,53990,5_9,non_indigenous,m,974
2021,54060,5_9,non_indigenous,m,64
2021,54130,5_9,non_indigenous,m,41
2021,54170,5_9,non_indigenous,m,5051
2021,54200,5_9,non_indigenous,m,1814
2021,54280,5_9,non_indigenous,m,942
2021,54310,5_9,non_indigenous,m,750
2021,54340,5_9,non_indigenous,m,106
2021,54410,5_9,non_indigenous,m,18
2021,54480,5_9,non_indigenous,m,21
2021,54550,5_9,non_indigenous,m,66
2021,54620,5_9,non_indigenous,m,22
2021,54690,5_9,non_indigenous,m,16
2021,54760,5_9,non_indigenous,m,24
2021,54830,5_9,non_indigenous,m,1659
2021,54900,5_9,non_indigenous,m,47
2021,54970,5_9,non_indigenous,m,4
2021,55040,5_9,non_indigenous,m,40
2021,55110,5_9,non_indigenous,m,2321
2021,55180,5_9,non_indigenous,m,203
2021,55250,5_9,non_indigenous,m,3
2021,55320,5_9,non_indigenous,m,3029
2021,55390,5_9,non_indigenous,m,0
2021,55460,5_9,non_indigenous,m,77
2021,55530,5_9,non_indigenous,m,11
2021,55600,5_9,non_indigenous,m,53
2021,55670,5_9,non_indigenous,m,13
2021,55740,5_9,non_indigenous,m,240
2021,55810,5_9,non_indigenous,m,8
2021,55880,5_9,non_indigenous,m,14
2021,55950,5_9,non_indigenous,m,19
2021,56090,5_9,non_indigenous,m,1045
2021,56160,5_9,non_indigenous,m,0
2021,56230,5_9,non_indigenous,m,530
2021,56300,5_9,non_indigenous,m,34
2021,56370,5_9,non_indigenous,m,27
2021,56460,5_9,non_indigenous,m,114
2021,56580,5_9,non_indigenous,m,769
2021,56620,5_9,non_indigenous,m,0
2021,56730,5_9,non_indigenous,m,289
2021,56790,5_9,non_indigenous,m,76
2021,56860,5_9,non_indigenous,m,3
2021,56930,5_9,non_indigenous,m,24
2021,57000,5_9,non_indigenous,m,12
2021,57080,5_9,non_indigenous,m,302
2021,57140,5_9,non_indigenous,m,22
2021,57210,5_9,non_indigenous,m,153
2021,57280,5_9,non_indigenous,m,442
2021,57350,5_9,non_indigenous,m,12
2021,57420,5_9,non_indigenous,m,63
2021,57490,5_9,non_indigenous,m,4599
2021,57630,5_9,non_indigenous,m,0
2021,57700,5_9,non_indigenous,m,1302
2021,57770,5_9,non_indigenous,m,21
2021,57840,5_9,non_indigenous,m,1002
2021,57910,5_9,non_indigenous,m,6282
2021,57980,5_9,non_indigenous,m,440
2021,58050,5_9,non_indigenous,m,5313
2021,58190,5_9,non_indigenous,m,10
2021,58260,5_9,non_indigenous,m,13
2021,58330,5_9,non_indigenous,m,89
2021,58400,5_9,non_indigenous,m,0
2021,58470,5_9,non_indigenous,m,0
2021,58510,5_9,non_indigenous,m,848
2021,58540,5_9,non_indigenous,m,18
2021,58570,5_9,non_indigenous,m,816
2021,58610,5_9,non_indigenous,m,36
2021,58680,5_9,non_indigenous,m,12
2021,58760,5_9,non_indigenous,m,7644
2021,58820,5_9,non_indigenous,m,95
2021,58890,5_9,non_indigenous,m,18
2021,59030,5_9,non_indigenous,m,5
2021,59100,5_9,non_indigenous,m,23
2021,59170,5_9,non_indigenous,m,40
2021,59250,5_9,non_indigenous,m,3
2021,59310,5_9,non_indigenous,m,39
2021,59320,5_9,non_indigenous,m,14
2021,59330,5_9,non_indigenous,m,12
2021,59340,5_9,non_indigenous,m,123
2021,59350,5_9,non_indigenous,m,0
2021,59360,5_9,non_indigenous,m,8
2021,59370,5_9,non_indigenous,m,82
2021,59499,5_9,non_indigenous,m,103
2021,59799,5_9,non_indigenous,m,0
2021,60210,5_9,non_indigenous,m,136
2021,60410,5_9,non_indigenous,m,562
2021,60610,5_9,non_indigenous,m,471
2021,60810,5_9,non_indigenous,m,518
2021,61010,5_9,non_indigenous,m,42
2021,61210,5_9,non_indigenous,m,164
2021,61410,5_9,non_indigenous,m,1617
2021,61510,5_9,non_indigenous,m,258
2021,61610,5_9,non_indigenous,m,575
2021,61810,5_9,non_indigenous,m,142
2021,62010,5_9,non_indigenous,m,16
2021,62210,5_9,non_indigenous,m,163
2021,62410,5_9,non_indigenous,m,74
2021,62610,5_9,non_indigenous,m,1204
2021,62810,5_9,non_indigenous,m,1203
2021,63010,5_9,non_indigenous,m,379
2021,63210,5_9,non_indigenous,m,147
2021,63410,5_9,non_indigenous,m,33
2021,63610,5_9,non_indigenous,m,1092
2021,63810,5_9,non_indigenous,m,276
2021,64010,5_9,non_indigenous,m,1752
2021,64210,5_9,non_indigenous,m,539
2021,64610,5_9,non_indigenous,m,364
2021,64810,5_9,non_indigenous,m,435
2021,65010,5_9,non_indigenous,m,158
2021,65210,5_9,non_indigenous,m,38
2021,65410,5_9,non_indigenous,m,323
2021,65610,5_9,non_indigenous,m,96
2021,65810,5_9,non_indigenous,m,730
2021,69499,5_9,non_indigenous,m,21
2021,69799,5_9,non_indigenous,m,0
2021,70200,5_9,non_indigenous,m,645
2021,70420,5_9,non_indigenous,m,27
2021,70540,5_9,non_indigenous,m,0
2021,70620,5_9,non_indigenous,m,11
2021,70700,5_9,non_indigenous,m,16
2021,71000,5_9,non_indigenous,m,2018
2021,71150,5_9,non_indigenous,m,0
2021,71300,5_9,non_indigenous,m,10
2021,72200,5_9,non_indigenous,m,185
2021,72300,5_9,non_indigenous,m,520
2021,72330,5_9,non_indigenous,m,18
2021,72800,5_9,non_indigenous,m,1195
2021,73600,5_9,non_indigenous,m,16
2021,74050,5_9,non_indigenous,m,3
2021,74550,5_9,non_indigenous,m,13
2021,74560,5_9,non_indigenous,m,10
2021,74660,5_9,non_indigenous,m,20
2021,74680,5_9,non_indigenous,m,5
2021,79399,5_9,non_indigenous,m,208
2021,79499,5_9,non_indigenous,m,58
2021,79799,5_9,non_indigenous,m,0
2021,89399,5_9,non_indigenous,m,14062
2021,89499,5_9,non_indigenous,m,3
2021,89799,5_9,non_indigenous,m,0
2021,99399,5_9,non_indigenous,m,58
2021,99499,5_9,non_indigenous,m,0
2021,99799,5_9,non_indigenous,m,0
2021,10050,10_14,indigenous,f,133
2021,10180,10_14,indigenous,f,135
2021,10250,10_14,indigenous,f,121
2021,10300,10_14,indigenous,f,8
2021,10470,10_14,indigenous,f,182
2021,10500,10_14,indigenous,f,75
2021,10550,10_14,indigenous,f,80
2021,10600,10_14,indigenous,f,34
2021,10650,10_14,indigenous,f,23
2021,10750,10_14,indigenous,f,660
2021,10800,10_14,indigenous,f,28
2021,10850,10_14,indigenous,f,23
2021,10900,10_14,indigenous,f,142
2021,10950,10_14,indigenous,f,29
2021,11150,10_14,indigenous,f,33
2021,11200,10_14,indigenous,f,31
2021,11250,10_14,indigenous,f,105
2021,11300,10_14,indigenous,f,5
2021,11350,10_14,indigenous,f,34
2021,11400,10_14,indigenous,f,37
2021,11450,10_14,indigenous,f,215
2021,11500,10_14,indigenous,f,428
2021,11520,10_14,indigenous,f,23
2021,11570,10_14,indigenous,f,138
2021,11600,10_14,indigenous,f,12
2021,11650,10_14,indigenous,f,983
2021,11700,10_14,indigenous,f,32
2021,11720,10_14,indigenous,f,352
2021,11730,10_14,indigenous,f,237
2021,11750,10_14,indigenous,f,26
2021,11800,10_14,indigenous,f,260
2021,12000,10_14,indigenous,f,15
2021,12150,10_14,indigenous,f,55
2021,12160,10_14,indigenous,f,29
2021,12350,10_14,indigenous,f,71
2021,12380,10_14,indigenous,f,91
2021,12390,10_14,indigenous,f,448
2021,12700,10_14,indigenous,f,37
2021,12730,10_14,indigenous,f,22
2021,12750,10_14,indigenous,f,158
2021,12850,10_14,indigenous,f,84
2021,12870,10_14,indigenous,f,13
2021,12900,10_14,indigenous,f,68
2021,12930,10_14,indigenous,f,66
2021,12950,10_14,indigenous,f,27
2021,13010,10_14,indigenous,f,29
2021,13310,10_14,indigenous,f,101
2021,13340,10_14,indigenous,f,17
2021,13450,10_14,indigenous,f,72
2021,13550,10_14,indigenous,f,113
2021,13660,10_14,indigenous,f,26
2021,13800,10_14,indigenous,f,177
2021,13850,10_14,indigenous,f,7
2021,13910,10_14,indigenous,f,56
2021,14000,10_14,indigenous,f,49
2021,14100,10_14,indigenous,f,4
2021,14170,10_14,indigenous,f,70
2021,14220,10_14,indigenous,f,111
2021,14300,10_14,indigenous,f,25
2021,14350,10_14,indigenous,f,204
2021,14400,10_14,indigenous,f,30
2021,14500,10_14,indigenous,f,6
2021,14550,10_14,indigenous,f,40
2021,14600,10_14,indigenous,f,62
2021,14650,10_14,indigenous,f,635
2021,14700,10_14,indigenous,f,3
2021,14750,10_14,indigenous,f,60
2021,14850,10_14,indigenous,f,141
2021,14870,10_14,indigenous,f,85
2021,14900,10_14,indigenous,f,210
2021,14920,10_14,indigenous,f,70
2021,14950,10_14,indigenous,f,14
2021,15050,10_14,indigenous,f,414
2021,15240,10_14,indigenous,f,437
2021,15270,10_14,indigenous,f,98
2021,15300,10_14,indigenous,f,138
2021,15350,10_14,indigenous,f,3
2021,15520,10_14,indigenous,f,45
2021,15560,10_14,indigenous,f,19
2021,15650,10_14,indigenous,f,97
2021,15700,10_14,indigenous,f,88
2021,15750,10_14,indigenous,f,118
2021,15800,10_14,indigenous,f,45
2021,15850,10_14,indigenous,f,92
2021,15900,10_14,indigenous,f,379
2021,15950,10_14,indigenous,f,7
2021,15990,10_14,indigenous,f,64
2021,16100,10_14,indigenous,f,9
2021,16150,10_14,indigenous,f,210
2021,16200,10_14,indigenous,f,102
2021,16260,10_14,indigenous,f,78
2021,16350,10_14,indigenous,f,565
2021,16380,10_14,indigenous,f,271
2021,16400,10_14,indigenous,f,282
2021,16490,10_14,indigenous,f,99
2021,16550,10_14,indigenous,f,106
2021,16610,10_14,indigenous,f,108
2021,16700,10_14,indigenous,f,26
2021,16900,10_14,indigenous,f,223
2021,16950,10_14,indigenous,f,427
2021,17000,10_14,indigenous,f,130
2021,17040,10_14,indigenous,f,30
