year,lgacode,highest_year_of_school_completed,indigenous_status,gender,number_of_people
2016,11600,y12_equivalent,indigenous,m,12
2016,11650,y12_equivalent,indigenous,m,1075
2016,11700,y12_equivalent,indigenous,m,23
2016,11720,y12_equivalent,indigenous,m,233
2016,11730,y12_equivalent,indigenous,m,209
2016,11750,y12_equivalent,indigenous,m,23
2016,11800,y12_equivalent,indigenous,m,289
2016,12000,y12_equivalent,indigenous,m,11
2016,12150,y12_equivalent,indigenous,m,47
2016,12350,y12_equivalent,indigenous,m,54
2016,12380,y12_equivalent,indigenous,m,148
2016,12700,y12_equivalent,indigenous,m,23
2016,12730,y12_equivalent,indigenous,m,20
2016,12750,y12_equivalent,indigenous,m,131
2016,12850,y12_equivalent,indigenous,m,134
2016,12870,y12_equivalent,indigenous,m,12
2016,12900,y12_equivalent,indigenous,m,70
2016,12930,y12_equivalent,indigenous,m,119
2016,12950,y12_equivalent,indigenous,m,28
2016,13010,y12_equivalent,indigenous,m,30
2016,13310,y12_equivalent,indigenous,m,84
2016,13340,y12_equivalent,indigenous,m,16
2016,13450,y12_equivalent,indigenous,m,54
2016,13510,y12_equivalent,indigenous,m,45
2016,13550,y12_equivalent,indigenous,m,85
2016,13660,y12_equivalent,indigenous,m,17
2016,13800,y12_equivalent,indigenous,m,190
2016,13850,y12_equivalent,indigenous,m,18
2016,13910,y12_equivalent,indigenous,m,44
2016,14000,y12_equivalent,indigenous,m,93
2016,14100,y12_equivalent,indigenous,m,13
2016,14170,y12_equivalent,indigenous,m,363
2016,14200,y12_equivalent,indigenous,m,79
2016,14300,y12_equivalent,indigenous,m,19
2016,14350,y12_equivalent,indigenous,m,176
2016,14400,y12_equivalent,indigenous,m,57
2016,14500,y12_equivalent,indigenous,m,57
2016,14550,y12_equivalent,indigenous,m,18
2016,14600,y12_equivalent,indigenous,m,59
2016,14650,y12_equivalent,indigenous,m,642
2016,14700,y12_equivalent,indigenous,m,18
2016,14750,y12_equivalent,indigenous,m,35
2016,14850,y12_equivalent,indigenous,m,196
2016,14870,y12_equivalent,indigenous,m,79
2016,14900,y12_equivalent,indigenous,m,218
2016,14920,y12_equivalent,indigenous,m,67
2016,14950,y12_equivalent,indigenous,m,10
2016,15050,y12_equivalent,indigenous,m,289
2016,15240,y12_equivalent,indigenous,m,350
2016,15270,y12_equivalent,indigenous,m,85
2016,15300,y12_equivalent,indigenous,m,150
2016,15350,y12_equivalent,indigenous,m,17
2016,15520,y12_equivalent,indigenous,m,19
2016,15560,y12_equivalent,indigenous,m,22
2016,15650,y12_equivalent,indigenous,m,60
2016,15700,y12_equivalent,indigenous,m,93
2016,15750,y12_equivalent,indigenous,m,81
2016,15800,y12_equivalent,indigenous,m,17
2016,15850,y12_equivalent,indigenous,m,65
2016,15900,y12_equivalent,indigenous,m,619
2016,15950,y12_equivalent,indigenous,m,62
2016,15990,y12_equivalent,indigenous,m,235
2016,16100,y12_equivalent,indigenous,m,12
2016,16150,y12_equivalent,indigenous,m,160
2016,16200,y12_equivalent,indigenous,m,85
2016,16260,y12_equivalent,indigenous,m,188
2016,16350,y12_equivalent,indigenous,m,619
2016,16380,y12_equivalent,indigenous,m,252
2016,16400,y12_equivalent,indigenous,m,228
2016,16490,y12_equivalent,indigenous,m,171
2016,16550,y12_equivalent,indigenous,m,274
2016,16610,y12_equivalent,indigenous,m,95
2016,16650,y12_equivalent,indigenous,m,127
2016,16700,y12_equivalent,indigenous,m,84
2016,16900,y12_equivalent,indigenous,m,193
2016,16950,y12_equivalent,indigenous,m,402
2016,17000,y12_equivalent,indigenous,m,103
2016,17040,y12_equivalent,indigenous,m,52
2016,17080,y12_equivalent,indigenous,m,36
2016,17100,y12_equivalent,indigenous,m,25
2016,17150,y12_equivalent,indigenous,m,366
2016,17200,y12_equivalent,indigenous,m,465
2016,17310,y12_equivalent,indigenous,m,315
2016,17350,y12_equivalent,indigenous,m,13
2016,17400,y12_equivalent,indigenous,m,16
2016,17420,y12_equivalent,indigenous,m,105
2016,17550,y12_equivalent,indigenous,m,324
2016,17620,y12_equivalent,indigenous,m,50
2016,17640,y12_equivalent,indigenous,m,8
2016,17650,y12_equivalent,indigenous,m,28
2016,17750,y12_equivalent,indigenous,m,267
2016,17850,y12_equivalent,indigenous,m,7
2016,17900,y12_equivalent,indigenous,m,81
