year,lgacode,weekly_income_range,indigenous_status,number_of_household
2016,24900,800_999,indigenous,25
2016,24970,800_999,indigenous,12
2016,25060,800_999,indigenous,25
2016,25150,800_999,indigenous,14
2016,25250,800_999,indigenous,39
2016,25340,800_999,indigenous,55
2016,25430,800_999,indigenous,3
2016,25490,800_999,indigenous,7
2016,25620,800_999,indigenous,4
2016,25710,800_999,indigenous,4
2016,25810,800_999,indigenous,7
2016,25900,800_999,indigenous,10
2016,25990,800_999,indigenous,5
2016,26080,800_999,indigenous,0
2016,26170,800_999,indigenous,10
2016,26260,800_999,indigenous,19
2016,26350,800_999,indigenous,9
2016,26430,800_999,indigenous,4
2016,26490,800_999,indigenous,0
2016,26610,800_999,indigenous,17
2016,26670,800_999,indigenous,4
2016,26700,800_999,indigenous,30
2016,26730,800_999,indigenous,23
2016,26810,800_999,indigenous,30
2016,26890,800_999,indigenous,0
2016,26980,800_999,indigenous,11
2016,27070,800_999,indigenous,48
2016,27170,800_999,indigenous,24
2016,27260,800_999,indigenous,50
2016,27350,800_999,indigenous,22
2016,27450,800_999,indigenous,53
2016,27630,800_999,indigenous,7
2016,29399,800_999,indigenous,0
2016,29499,800_999,indigenous,0
2016,29799,800_999,indigenous,0
2016,30250,800_999,indigenous,28
2016,30300,800_999,indigenous,20
2016,30370,800_999,indigenous,18
2016,30410,800_999,indigenous,5
2016,30450,800_999,indigenous,0
2016,30760,800_999,indigenous,4
2016,30900,800_999,indigenous,8
2016,31000,800_999,indigenous,559
2016,31750,800_999,indigenous,0
2016,31820,800_999,indigenous,161
2016,31900,800_999,indigenous,36
2016,31950,800_999,indigenous,8
2016,32080,800_999,indigenous,449
2016,32250,800_999,indigenous,11
2016,32260,800_999,indigenous,110
2016,32270,800_999,indigenous,26
2016,32310,800_999,indigenous,26
2016,32330,800_999,indigenous,28
2016,32450,800_999,indigenous,23
2016,32500,800_999,indigenous,20
2016,32600,800_999,indigenous,0
2016,32750,800_999,indigenous,0
2016,32770,800_999,indigenous,19
2016,32810,800_999,indigenous,30
2016,33100,800_999,indigenous,0
2016,33200,800_999,indigenous,0
2016,33220,800_999,indigenous,191
2016,33360,800_999,indigenous,81
2016,33430,800_999,indigenous,320
2016,33610,800_999,indigenous,19
2016,33620,800_999,indigenous,79
2016,33800,800_999,indigenous,17
2016,33830,800_999,indigenous,10
2016,33960,800_999,indigenous,294
2016,33980,800_999,indigenous,24
2016,34420,800_999,indigenous,32
2016,34530,800_999,indigenous,41
2016,34570,800_999,indigenous,5
2016,34580,800_999,indigenous,55
2016,34590,800_999,indigenous,317
2016,34710,800_999,indigenous,8
2016,34770,800_999,indigenous,153
2016,34800,800_999,indigenous,0
2016,34830,800_999,indigenous,10
2016,34860,800_999,indigenous,24
2016,34880,800_999,indigenous,68
2016,35010,800_999,indigenous,521
2016,35250,800_999,indigenous,20
2016,35300,800_999,indigenous,56
2016,35600,800_999,indigenous,23
2016,35670,800_999,indigenous,24
2016,35740,800_999,indigenous,34
2016,35760,800_999,indigenous,26
2016,35780,800_999,indigenous,58
2016,35790,800_999,indigenous,58
2016,35800,800_999,indigenous,16
2016,36070,800_999,indigenous,18
2016,36150,800_999,indigenous,3
2016,36250,800_999,indigenous,120
2016,36300,800_999,indigenous,0
2016,36370,800_999,indigenous,189
2016,36510,800_999,indigenous,47
2016,36580,800_999,indigenous,40
2016,36630,800_999,indigenous,72
2016,36660,800_999,indigenous,71
2016,36720,800_999,indigenous,217
2016,36820,800_999,indigenous,58
2016,36910,800_999,indigenous,259
2016,36950,800_999,indigenous,28
2016,36960,800_999,indigenous,106
2016,37010,800_999,indigenous,376
2016,37300,800_999,indigenous,3
2016,37310,800_999,indigenous,61
2016,37340,800_999,indigenous,72
2016,37400,800_999,indigenous,0
2016,37550,800_999,indigenous,21
2016,37570,800_999,indigenous,12
2016,37600,800_999,indigenous,45
2016,39499,800_999,indigenous,0
2016,39799,800_999,indigenous,0
2016,40070,800_999,indigenous,3
2016,40120,800_999,indigenous,6
2016,40220,800_999,indigenous,13
2016,40250,800_999,indigenous,46
2016,40310,800_999,indigenous,7
2016,40430,800_999,indigenous,0
2016,40520,800_999,indigenous,21
2016,40700,800_999,indigenous,6
2016,40910,800_999,indigenous,14
2016,41010,800_999,indigenous,20
2016,41060,800_999,indigenous,53
2016,41140,800_999,indigenous,3
2016,41190,800_999,indigenous,0
2016,41330,800_999,indigenous,6
2016,41560,800_999,indigenous,21
2016,41750,800_999,indigenous,3
2016,41830,800_999,indigenous,7
2016,41960,800_999,indigenous,3
2016,42030,800_999,indigenous,7
2016,42110,800_999,indigenous,4
2016,42250,800_999,indigenous,9
2016,42600,800_999,indigenous,4
2016,42750,800_999,indigenous,3
2016,43080,800_999,indigenous,0
2016,43220,800_999,indigenous,0
2016,43360,800_999,indigenous,3
2016,43650,800_999,indigenous,8
2016,43710,800_999,indigenous,5
2016,43790,800_999,indigenous,17
2016,43920,800_999,indigenous,3
2016,44000,800_999,indigenous,0
2016,44060,800_999,indigenous,52
2016,44210,800_999,indigenous,6
2016,44340,800_999,indigenous,13
2016,44550,800_999,indigenous,18
2016,44620,800_999,indigenous,28
2016,44830,800_999,indigenous,3
2016,45040,800_999,indigenous,41
2016,45090,800_999,indigenous,3
2016,45120,800_999,indigenous,0
2016,45290,800_999,indigenous,15
2016,45340,800_999,indigenous,109
2016,45400,800_999,indigenous,0
2016,45540,800_999,indigenous,4
2016,45680,800_999,indigenous,124
2016,45890,800_999,indigenous,97
2016,46090,800_999,indigenous,52
2016,46300,800_999,indigenous,31
2016,46450,800_999,indigenous,25
2016,46510,800_999,indigenous,0
2016,46670,800_999,indigenous,10
2016,46860,800_999,indigenous,0
2016,46970,800_999,indigenous,0
2016,47140,800_999,indigenous,104
2016,47290,800_999,indigenous,4
2016,47490,800_999,indigenous,0
2016,47630,800_999,indigenous,0
2016,47700,800_999,indigenous,26
2016,47800,800_999,indigenous,18
2016,47910,800_999,indigenous,4
2016,47980,800_999,indigenous,4
2016,48050,800_999,indigenous,8
2016,48130,800_999,indigenous,7
2016,48260,800_999,indigenous,0
2016,48340,800_999,indigenous,7
2016,48410,800_999,indigenous,17
2016,48540,800_999,indigenous,33
2016,48640,800_999,indigenous,3
2016,48750,800_999,indigenous,4
2016,48830,800_999,indigenous,8
2016,49399,800_999,indigenous,23
2016,49499,800_999,indigenous,0
2016,49799,800_999,indigenous,0
2016,50080,800_999,indigenous,33
2016,50210,800_999,indigenous,62
2016,50250,800_999,indigenous,5
2016,50280,800_999,indigenous,12
2016,50350,800_999,indigenous,7
2016,50420,800_999,indigenous,35
2016,50490,800_999,indigenous,25
2016,50560,800_999,indigenous,3
2016,50630,800_999,indigenous,3
2016,50770,800_999,indigenous,0
2016,50840,800_999,indigenous,3
2016,50910,800_999,indigenous,3
2016,50980,800_999,indigenous,121
2016,51080,800_999,indigenous,3
2016,51120,800_999,indigenous,0
2016,51190,800_999,indigenous,39
2016,51260,800_999,indigenous,15
2016,51310,800_999,indigenous,3
2016,51330,800_999,indigenous,32
2016,51400,800_999,indigenous,11
2016,51470,800_999,indigenous,0
2016,51540,800_999,indigenous,20
2016,51610,800_999,indigenous,0
2016,51680,800_999,indigenous,0
2016,51750,800_999,indigenous,0
2016,51820,800_999,indigenous,49
2016,51890,800_999,indigenous,8
2016,51960,800_999,indigenous,6
2016,52030,800_999,indigenous,0
2016,52100,800_999,indigenous,0
2016,52170,800_999,indigenous,0
2016,52240,800_999,indigenous,3
2016,52310,800_999,indigenous,0
2016,52380,800_999,indigenous,0
2016,52450,800_999,indigenous,0
2016,52520,800_999,indigenous,3
2016,52590,800_999,indigenous,0
2016,52660,800_999,indigenous,3
2016,52730,800_999,indigenous,4
2016,52800,800_999,indigenous,104
2016,52870,800_999,indigenous,5
2016,52940,800_999,indigenous,0
2016,53010,800_999,indigenous,3
2016,53080,800_999,indigenous,3
2016,53150,800_999,indigenous,4
2016,53220,800_999,indigenous,24
2016,53290,800_999,indigenous,15
2016,53360,800_999,indigenous,5
2016,53430,800_999,indigenous,10
2016,53570,800_999,indigenous,3
2016,53640,800_999,indigenous,3
2016,53710,800_999,indigenous,0
2016,53780,800_999,indigenous,79
2016,53800,800_999,indigenous,85
2016,53920,800_999,indigenous,56
2016,53990,800_999,indigenous,17
2016,54060,800_999,indigenous,0
2016,54130,800_999,indigenous,3
2016,54170,800_999,indigenous,17
2016,54200,800_999,indigenous,24
2016,54280,800_999,indigenous,44
2016,54310,800_999,indigenous,37
2016,54340,800_999,indigenous,4
2016,54410,800_999,indigenous,3
2016,54480,800_999,indigenous,0
2016,54550,800_999,indigenous,0
2016,54620,800_999,indigenous,0
2016,54690,800_999,indigenous,0
2016,54760,800_999,indigenous,0
2016,54830,800_999,indigenous,33
2016,54900,800_999,indigenous,3
2016,54970,800_999,indigenous,9
2016,55040,800_999,indigenous,7
2016,55110,800_999,indigenous,41
2016,55180,800_999,indigenous,9
2016,55250,800_999,indigenous,5
2016,55320,800_999,indigenous,17
2016,55390,800_999,indigenous,3
2016,55460,800_999,indigenous,3
2016,55530,800_999,indigenous,0
2016,55600,800_999,indigenous,5
2016,55670,800_999,indigenous,0
2016,55740,800_999,indigenous,4
2016,55810,800_999,indigenous,3
2016,55880,800_999,indigenous,0
2016,55950,800_999,indigenous,0
2016,56090,800_999,indigenous,19
2016,56160,800_999,indigenous,0
2016,56230,800_999,indigenous,16
2016,56300,800_999,indigenous,3
2016,56370,800_999,indigenous,0
2016,56460,800_999,indigenous,14
2016,56580,800_999,indigenous,0
2016,56620,800_999,indigenous,23
2016,56730,800_999,indigenous,16
2016,56790,800_999,indigenous,3
2016,56860,800_999,indigenous,0
2016,56930,800_999,indigenous,0
2016,57000,800_999,indigenous,0
2016,57080,800_999,indigenous,3
2016,57140,800_999,indigenous,7
2016,57210,800_999,indigenous,4
2016,57280,800_999,indigenous,32
2016,57350,800_999,indigenous,3
2016,57420,800_999,indigenous,0
2016,57490,800_999,indigenous,60
2016,57630,800_999,indigenous,0
2016,57700,800_999,indigenous,11
2016,57770,800_999,indigenous,0
2016,57840,800_999,indigenous,8
2016,57910,800_999,indigenous,74
2016,57980,800_999,indigenous,3
2016,58050,800_999,indigenous,87
2016,58190,800_999,indigenous,4
2016,58260,800_999,indigenous,0
2016,58330,800_999,indigenous,4
2016,58400,800_999,indigenous,0
2016,58470,800_999,indigenous,3
2016,58510,800_999,indigenous,18
2016,58540,800_999,indigenous,0
2016,58570,800_999,indigenous,3
2016,58610,800_999,indigenous,0
2016,58680,800_999,indigenous,0
2016,58760,800_999,indigenous,84
2016,58820,800_999,indigenous,3
2016,58890,800_999,indigenous,0
2016,59030,800_999,indigenous,0
2016,59100,800_999,indigenous,0
2016,59170,800_999,indigenous,0
2016,59250,800_999,indigenous,8
2016,59310,800_999,indigenous,6
2016,59320,800_999,indigenous,0
2016,59330,800_999,indigenous,0
2016,59340,800_999,indigenous,71
2016,59350,800_999,indigenous,0
2016,59360,800_999,indigenous,0
2016,59370,800_999,indigenous,3
2016,59499,800_999,indigenous,0
2016,59799,800_999,indigenous,0
2016,60210,800_999,indigenous,11
2016,60410,800_999,indigenous,67
2016,60610,800_999,indigenous,60
2016,60810,800_999,indigenous,65
2016,61010,800_999,indigenous,6
2016,61210,800_999,indigenous,42
2016,61410,800_999,indigenous,69
2016,61510,800_999,indigenous,13
2016,61610,800_999,indigenous,75
2016,61810,800_999,indigenous,13
2016,62010,800_999,indigenous,13
2016,62210,800_999,indigenous,23
2016,62410,800_999,indigenous,10
2016,62610,800_999,indigenous,112
2016,62810,800_999,indigenous,23
2016,63010,800_999,indigenous,64
2016,63210,800_999,indigenous,9
2016,63410,800_999,indigenous,3
2016,63610,800_999,indigenous,35
2016,63810,800_999,indigenous,14
2016,64010,800_999,indigenous,100
2016,64210,800_999,indigenous,22
2016,64610,800_999,indigenous,17
2016,64810,800_999,indigenous,25
2016,65010,800_999,indigenous,15
2016,65210,800_999,indigenous,6
2016,65410,800_999,indigenous,45
2016,65610,800_999,indigenous,8
2016,65810,800_999,indigenous,28
2016,69499,800_999,indigenous,0
2016,69799,800_999,indigenous,0
2016,70200,800_999,indigenous,88
2016,70420,800_999,indigenous,88
2016,70540,800_999,indigenous,0
2016,70620,800_999,indigenous,70
2016,70700,800_999,indigenous,11
2016,71000,800_999,indigenous,106
2016,71300,800_999,indigenous,89
2016,72200,800_999,indigenous,42
2016,72300,800_999,indigenous,34
2016,72330,800_999,indigenous,66
2016,72800,800_999,indigenous,75
2016,73600,800_999,indigenous,79
2016,74050,800_999,indigenous,41
2016,74550,800_999,indigenous,32
2016,74560,800_999,indigenous,0
2016,74660,800_999,indigenous,62
2016,74680,800_999,indigenous,47
2016,79399,800_999,indigenous,15
2016,79499,800_999,indigenous,0
2016,79799,800_999,indigenous,0
2016,89399,800_999,indigenous,160
2016,89499,800_999,indigenous,0
2016,89799,800_999,indigenous,0
2016,99399,800_999,indigenous,3
2016,99499,800_999,indigenous,0
2016,99799,800_999,indigenous,0
2016,10050,800_999,non_indigenous,1517
2016,10130,800_999,non_indigenous,724
2016,10250,800_999,non_indigenous,1223
2016,10300,800_999,non_indigenous,57
2016,10470,800_999,non_indigenous,934
2016,10550,800_999,non_indigenous,1116
2016,10600,800_999,non_indigenous,409
2016,10650,800_999,non_indigenous,245
2016,10750,800_999,non_indigenous,5429
2016,10800,800_999,non_indigenous,151
2016,10850,800_999,non_indigenous,177
2016,10900,800_999,non_indigenous,1897
2016,10950,800_999,non_indigenous,62
2016,11100,800_999,non_indigenous,818
2016,11150,800_999,non_indigenous,46
2016,11200,800_999,non_indigenous,10
2016,11250,800_999,non_indigenous,473
2016,11300,800_999,non_indigenous,639
2016,11350,800_999,non_indigenous,841
2016,11400,800_999,non_indigenous,303
2016,11450,800_999,non_indigenous,1050
2016,11500,800_999,non_indigenous,3243
2016,11520,800_999,non_indigenous,1394
2016,11570,800_999,non_indigenous,7451
2016,11600,800_999,non_indigenous,58
2016,11650,800_999,non_indigenous,8325
2016,11700,800_999,non_indigenous,29
2016,11720,800_999,non_indigenous,1354
2016,11730,800_999,non_indigenous,1673
2016,11750,800_999,non_indigenous,76
2016,11800,800_999,non_indigenous,2191
2016,12000,800_999,non_indigenous,95
2016,12150,800_999,non_indigenous,65
2016,12350,800_999,non_indigenous,367
2016,12380,800_999,non_indigenous,4366
2016,12700,800_999,non_indigenous,206
2016,12730,800_999,non_indigenous,258
2016,12750,800_999,non_indigenous,1327
2016,12850,800_999,non_indigenous,4181
2016,12870,800_999,non_indigenous,421
2016,12900,800_999,non_indigenous,259
2016,12930,800_999,non_indigenous,2708
2016,12950,800_999,non_indigenous,106
2016,13010,800_999,non_indigenous,264
2016,13310,800_999,non_indigenous,803
2016,13340,800_999,non_indigenous,293
2016,13450,800_999,non_indigenous,586
2016,13510,800_999,non_indigenous,348
2016,13550,800_999,non_indigenous,251
2016,13660,800_999,non_indigenous,146
2016,13800,800_999,non_indigenous,1171
2016,13850,800_999,non_indigenous,78
2016,13910,800_999,non_indigenous,574
2016,14000,800_999,non_indigenous,2111
2016,14100,800_999,non_indigenous,171
2016,14170,800_999,non_indigenous,3029
2016,14200,800_999,non_indigenous,501
2016,14300,800_999,non_indigenous,131
2016,14350,800_999,non_indigenous,891
2016,14400,800_999,non_indigenous,527
2016,14500,800_999,non_indigenous,1395
2016,14550,800_999,non_indigenous,304
2016,14600,800_999,non_indigenous,127
2016,14650,800_999,non_indigenous,4816
2016,14700,800_999,non_indigenous,503
2016,14750,800_999,non_indigenous,286
2016,14850,800_999,non_indigenous,1284
2016,14870,800_999,non_indigenous,532
2016,14900,800_999,non_indigenous,3580
2016,14920,800_999,non_indigenous,174
2016,14950,800_999,non_indigenous,94
2016,15050,800_999,non_indigenous,1778
2016,15240,800_999,non_indigenous,3124
2016,15270,800_999,non_indigenous,584
2016,15300,800_999,non_indigenous,231
2016,15350,800_999,non_indigenous,430
2016,15520,800_999,non_indigenous,341
2016,15560,800_999,non_indigenous,100
2016,15650,800_999,non_indigenous,347
2016,15700,800_999,non_indigenous,639
2016,15750,800_999,non_indigenous,267
2016,15800,800_999,non_indigenous,136
2016,15850,800_999,non_indigenous,126
2016,15900,800_999,non_indigenous,3779
2016,15950,800_999,non_indigenous,1052
2016,15990,800_999,non_indigenous,3780
2016,16100,800_999,non_indigenous,105
2016,16150,800_999,non_indigenous,911
2016,16200,800_999,non_indigenous,336
2016,16260,800_999,non_indigenous,3970
2016,16350,800_999,non_indigenous,3528
2016,16380,800_999,non_indigenous,2507
2016,16400,800_999,non_indigenous,1887
2016,16490,800_999,non_indigenous,999
2016,16550,800_999,non_indigenous,2176
2016,16610,800_999,non_indigenous,726
2016,16650,800_999,non_indigenous,2278
2016,16700,800_999,non_indigenous,2132
2016,16900,800_999,non_indigenous,1525
2016,16950,800_999,non_indigenous,3042
2016,17000,800_999,non_indigenous,400
2016,17040,800_999,non_indigenous,546
2016,17080,800_999,non_indigenous,360
2016,17100,800_999,non_indigenous,632
